Indicator Code: CG0590
"Indicator Name: Noncommunicable diseases"
Export date: 1/7/2023 3:12:17 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C00-C97, D00-D48, D55-D64 (minus D 64.9) D65-D89, E03-E07, E10-E34, E65-E88, F01-F99, G06-G98 (minus G14), H00-H61, H68-H93, I00-I99, J30-J98, K00-K92, L00-L98, M00-M99, N00-N64, N75-N98,  Q00-Q99,  R95, U07.0, X41, X42, X44, X45"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
OA,Oceania,FJI,Fiji,1978,All,Age55_59,[55-59],227.00000000,83.45588235,,1551.60628840,
OA,Oceania,FJI,Fiji,1978,All,Age65_69,[65-69],156.00000000,75.00000000,,2221.90571140,
EU,Europe,FIN,Finland,1968,All,Age55_59,[55-59],3164.00000000,87.81570913,,1228.73786410,
EU,Europe,FIN,Finland,1968,All,Age60_64,[60-64],4312.00000000,90.47419219,,1966.25626990,
EU,Europe,FIN,Finland,1969,All,Age60_64,[60-64],4491.00000000,90.09027081,,1992.45785270,
EU,Europe,FIN,Finland,1969,All,Age65_69,[65-69],5494.00000000,91.61247290,,3214.74546520,
EU,Europe,FIN,Finland,1969,All,Age70_74,[70-74],6017.00000000,90.23695261,,5073.35581790,
EU,Europe,FIN,Finland,1971,All,Age55_59,[55-59],2875.00000000,87.41258741,,1179.72917520,
EU,Europe,FIN,Finland,1971,All,Age60_64,[60-64],4529.00000000,89.48824343,,1929.69748620,
EU,Europe,FIN,Finland,1974,All,Age60_64,[60-64],4091.00000000,90.16971567,,1740.11059120,
EU,Europe,FIN,Finland,1974,All,Age65_69,[65-69],5507.00000000,92.01336675,,2774.30730480,
EU,Europe,FIN,Finland,1974,All,Age70_74,[70-74],6118.00000000,91.97233915,,4379.38439510,
EU,Europe,FIN,Finland,1976,All,Age55_59,[55-59],2401.00000000,87.30909091,,1041.19687770,
EU,Europe,FIN,Finland,1976,All,Age60_64,[60-64],3823.00000000,91.37189293,,1692.34174410,
EU,Europe,FIN,Finland,1979,All,Age65_69,[65-69],5180.00000000,92.33511586,,2463.14788400,
EU,Europe,FIN,Finland,1979,All,Age70_74,[70-74],6623.00000000,92.48708281,,3982.56163560,
EU,Europe,FIN,Finland,1981,All,Age55_59,[55-59],2438.00000000,88.07803468,,937.69230769,
EU,Europe,FIN,Finland,1981,All,Age60_64,[60-64],3246.00000000,91.69491525,,1506.26450120,
EU,Europe,FIN,Finland,1981,All,Age65_69,[65-69],4848.00000000,92.78468900,,2384.65322180,
EU,Europe,FIN,Finland,1984,All,Age65_69,[65-69],4227.00000000,92.90109890,,2210.77405860,
EU,Europe,FIN,Finland,1984,All,Age70_74,[70-74],6379.00000000,92.71802326,,3555.74136010,
EU,Europe,FIN,Finland,1986,All,Age55_59,[55-59],2268.00000000,86.20296465,,841.87082405,
EU,Europe,FIN,Finland,1986,All,Age60_64,[60-64],3394.00000000,91.77934018,,1388.70703760,
EU,Europe,FIN,Finland,1986,All,Age65_69,[65-69],4202.00000000,93.08817014,,2143.87755100,
EU,Europe,FIN,Finland,1992,All,Age55_59,[55-59],1661.00000000,82.88423154,,658.34324217,
EU,Europe,HRV,Croatia,2003,All,Age60_64,[60-64],3393.00000000,91.72749392,,1351.25448030,
EU,Europe,HRV,Croatia,2004,All,Age65_69,[65-69],5022.00000000,92.09609389,,2034.02187120,
EU,Europe,HRV,Croatia,2005,All,Age70_74,[70-74],7374.00000000,92.10592056,,3343.08058480,
EU,Europe,HRV,Croatia,2007,All,Age55_59,[55-59],2417.00000000,90.42274598,,813.25432956,
EU,Europe,HRV,Croatia,2007,All,Age65_69,[65-69],4620.00000000,93.59805511,,1949.97594190,
EU,Europe,HRV,Croatia,2008,All,Age60_64,[60-64],2830.00000000,92.06245934,,1236.11553970,
EU,Europe,HRV,Croatia,2008,All,Age70_74,[70-74],6803.00000000,94.45987226,,3115.78272420,
EU,Europe,HRV,Croatia,2010,All,Age55_59,[55-59],2505.00000000,91.62399415,,790.85200491,
EU,Europe,HRV,Croatia,2011,All,Age60_64,[60-64],3218.00000000,94.23133236,,1154.19516590,
EU,Europe,HRV,Croatia,2011,All,Age70_74,[70-74],5921.00000000,94.38864977,,2801.30200690,
EU,Europe,HRV,Croatia,2012,All,Age65_69,[65-69],3620.00000000,94.81403876,,1763.56532500,
EU,Europe,HRV,Croatia,2014,All,Age60_64,[60-64],3240.00000000,93.34485739,,1129.51807230,
EU,Europe,HRV,Croatia,2015,All,Age55_59,[55-59],2269.00000000,90.25457438,,731.07705791,
EU,Europe,HRV,Croatia,2015,All,Age65_69,[65-69],4086.00000000,94.47398844,,1731.23122490,
EU,Europe,HRV,Croatia,2016,All,Age70_74,[70-74],4631.00000000,94.49092022,,2602.66504810,
EU,Europe,HRV,Croatia,2019,All,Age55_59,[55-59],1963.00000000,90.83757520,,669.69616332,
NAC,North America and the Caribbean,CUB,Cuba,1968,All,Age55_59,[55-59],2313.00000000,84.75632100,,734.38363210,
NAC,North America and the Caribbean,CUB,Cuba,1968,All,Age65_69,[65-69],4293.00000000,89.88693467,,2116.75952860,
NAC,North America and the Caribbean,CUB,Cuba,1969,All,Age55_59,[55-59],2293.00000000,86.17061255,,714.96945867,
NAC,North America and the Caribbean,CUB,Cuba,1971,All,Age70_74,[70-74],3696.00000000,87.29333963,,4043.76367610,
NAC,North America and the Caribbean,CUB,Cuba,1972,All,Age60_64,[60-64],3194.00000000,87.86795048,,1172.97098790,
NAC,North America and the Caribbean,CUB,Cuba,1972,All,Age70_74,[70-74],4096.00000000,88.54301773,,3121.95121950,
OA,Oceania,FJI,Fiji,2001,All,Age55_59,[55-59],411.00000000,84.22131148,,1595.24918490,
OA,Oceania,FJI,Fiji,2002,All,Age60_64,[60-64],568.00000000,87.65432099,,2876.67763990,
OA,Oceania,FJI,Fiji,2003,All,Age65_69,[65-69],509.00000000,86.56462585,,3635.71428570,
OA,Oceania,FJI,Fiji,2004,All,Age70_74,[70-74],521.00000000,87.26968174,,5715.22597630,
OA,Oceania,FJI,Fiji,2006,All,Age55_59,[55-59],543.00000000,87.86407767,,1787.53662310,
OA,Oceania,FJI,Fiji,2006,All,Age65_69,[65-69],618.00000000,88.66571019,,3832.08284240,
OA,Oceania,FJI,Fiji,2007,All,Age70_74,[70-74],518.00000000,84.09090909,,4977.41904490,
OA,Oceania,FJI,Fiji,2009,All,Age55_59,[55-59],571.00000000,90.92356688,,1738.73325210,
OA,Oceania,FJI,Fiji,2011,All,Age60_64,[60-64],708.00000000,92.67015707,,2667.67143930,
OA,Oceania,FJI,Fiji,2011,All,Age70_74,[70-74],679.00000000,90.65420561,,5697.74272050,
OA,Oceania,FJI,Fiji,2012,All,Age65_69,[65-69],684.00000000,90.23746702,,3486.41622920,
EU,Europe,FIN,Finland,1952,All,Age55_59,[55-59],2225.00000000,81.71134778,,1294.35718440,
EU,Europe,FIN,Finland,1952,All,Age65_69,[65-69],3900.00000000,87.20930233,,3412.07349080,
EU,Europe,FIN,Finland,1954,All,Age60_64,[60-64],2938.00000000,85.83114227,,2036.03603600,
EU,Europe,FIN,Finland,1954,All,Age70_74,[70-74],4244.00000000,85.13540622,,5119.42098910,
EU,Europe,FIN,Finland,1955,All,Age55_59,[55-59],2401.00000000,82.16974675,,1245.33195020,
EU,Europe,FIN,Finland,1956,All,Age65_69,[65-69],3952.00000000,88.94890840,,3236.69123670,
EU,Europe,FIN,Finland,1957,All,Age60_64,[60-64],3053.00000000,83.25606763,,1950.79872200,
EU,Europe,FIN,Finland,1958,All,Age70_74,[70-74],4665.00000000,87.72094772,,5037.79697620,
EU,Europe,FIN,Finland,1959,All,Age55_59,[55-59],2516.00000000,83.89463154,,1171.32216010,
EU,Europe,FIN,Finland,1959,All,Age65_69,[65-69],3984.00000000,89.89169675,,3187.20000000,
EU,Europe,FIN,Finland,1961,All,Age60_64,[60-64],3604.00000000,88.72476613,,1987.86541640,
EU,Europe,FIN,Finland,1961,All,Age70_74,[70-74],4967.00000000,88.52254500,,5120.61855670,
EU,Europe,FIN,Finland,1962,All,Age55_59,[55-59],2973.00000000,85.62788018,,1280.36175710,
OA,Oceania,FJI,Fiji,2004,All,Age65_69,[65-69],515.00000000,90.50966608,,3504.83190420,
OA,Oceania,FJI,Fiji,2005,All,Age60_64,[60-64],578.00000000,89.19753086,,2532.42201190,
OA,Oceania,FJI,Fiji,2005,All,Age65_69,[65-69],574.00000000,91.40127389,,3688.70895190,
OA,Oceania,FJI,Fiji,2005,All,Age70_74,[70-74],495.00000000,90.32846715,,5182.70338180,
OA,Oceania,FJI,Fiji,2012,All,Age55_59,[55-59],622.00000000,92.14814815,,1729.98831840,
OA,Oceania,FJI,Fiji,2012,All,Age60_64,[60-64],690.00000000,90.31413613,,2606.72459390,
EU,Europe,FIN,Finland,1955,All,Age60_64,[60-64],3029.00000000,86.39475185,,2038.35800810,
EU,Europe,FIN,Finland,1955,All,Age65_69,[65-69],3927.00000000,86.74618953,,3272.50000000,
EU,Europe,FIN,Finland,1955,All,Age70_74,[70-74],4276.00000000,85.74293162,,5042.45283020,
EU,Europe,FIN,Finland,1956,All,Age55_59,[55-59],2371.00000000,83.01820728,,1193.85699900,
EU,Europe,FIN,Finland,1956,All,Age60_64,[60-64],2957.00000000,87.25287695,,1933.94375410,
EU,Europe,FIN,Finland,1960,All,Age60_64,[60-64],3443.00000000,87.45237490,,1957.36213760,
EU,Europe,FIN,Finland,1960,All,Age65_69,[65-69],4069.00000000,90.26175688,,3154.26356590,
EU,Europe,FIN,Finland,1960,All,Age70_74,[70-74],4990.00000000,89.34646374,,5230.60796650,
EU,Europe,FIN,Finland,1961,All,Age55_59,[55-59],2781.00000000,86.04579208,,1231.62090350,
EU,Europe,FIN,Finland,1965,All,Age55_59,[55-59],3146.00000000,86.57127133,,1249.40428910,
EU,Europe,FIN,Finland,1965,All,Age60_64,[60-64],4015.00000000,89.80093939,,1994.53551910,
EU,Europe,FIN,Finland,1965,All,Age65_69,[65-69],4987.00000000,91.02025917,,3268.02096990,
EU,Europe,FIN,Finland,1965,All,Age70_74,[70-74],5473.00000000,90.59758318,,5318.75607390,
EU,Europe,FIN,Finland,1966,All,Age55_59,[55-59],3229.00000000,88.24815523,,1262.31430810,
EU,Europe,FIN,Finland,1970,All,Age55_59,[55-59],2940.00000000,87.76119403,,1175.05995200,
EU,Europe,FIN,Finland,1970,All,Age60_64,[60-64],4403.00000000,89.89383422,,1906.88609790,
EU,Europe,FIN,Finland,1970,All,Age65_69,[65-69],5254.00000000,91.56500523,,2995.43899660,
EU,Europe,FIN,Finland,1973,All,Age70_74,[70-74],6091.00000000,91.16898668,,4481.97203830,
EU,Europe,FIN,Finland,1992,All,Age60_64,[60-64],3030.00000000,88.96065766,,1193.38322170,
EU,Europe,FIN,Finland,1992,All,Age65_69,[65-69],4341.00000000,90.96814753,,1915.71050310,
EU,Europe,FIN,Finland,1992,All,Age70_74,[70-74],5434.00000000,92.38354301,,3096.29629630,
EU,Europe,FIN,Finland,1993,All,Age60_64,[60-64],2835.00000000,88.15298507,,1133.54658140,
EU,Europe,FIN,Finland,1993,All,Age65_69,[65-69],4314.00000000,91.20507400,,1883.02051510,
EU,Europe,FIN,Finland,1993,All,Age70_74,[70-74],5538.00000000,92.22314738,,3066.44518270,
EU,Europe,FIN,Finland,1994,All,Age55_59,[55-59],1567.00000000,81.48725949,,587.99249531,
EU,Europe,FIN,Finland,1994,All,Age60_64,[60-64],2634.00000000,87.59561024,,1073.78719930,
EU,Europe,FIN,Finland,1994,All,Age65_69,[65-69],3977.00000000,91.65706384,,1714.22413790,
EU,Europe,FIN,Finland,1994,All,Age70_74,[70-74],5498.00000000,92.59009768,,2912.07627120,
EU,Europe,FIN,Finland,1998,All,Age55_59,[55-59],1655.00000000,83.50151362,,590.91525811,
EU,Europe,FIN,Finland,1999,All,Age55_59,[55-59],1663.00000000,82.94264339,,588.39138819,
EU,Europe,FIN,Finland,1999,All,Age60_64,[60-64],2488.00000000,88.44649840,,974.45578524,
EU,Europe,FIN,Finland,1999,All,Age65_69,[65-69],3541.00000000,91.23937130,,1548.13380140,
EU,Europe,FIN,Finland,1999,All,Age70_74,[70-74],5427.00000000,92.40592542,,2623.43739430,
EU,Europe,FIN,Finland,2000,All,Age65_69,[65-69],3348.00000000,90.97826087,,1479.16445760,
EU,Europe,FIN,Finland,2000,All,Age70_74,[70-74],5177.00000000,91.64453886,,2465.90741300,
EU,Europe,FIN,Finland,2006,All,Age55_59,[55-59],2432.00000000,85.48330404,,588.17412082,
EU,Europe,FIN,Finland,2006,All,Age60_64,[60-64],2546.00000000,87.91436464,,833.37424919,
EU,Europe,FIN,Finland,2006,All,Age65_69,[65-69],3118.00000000,90.53426249,,1243.39025230,
EU,Europe,FIN,Finland,2007,All,Age60_64,[60-64],2827.00000000,89.26428797,,852.91384575,
EU,Europe,FIN,Finland,2007,All,Age65_69,[65-69],3279.00000000,91.15929942,,1280.04934380,
EU,Europe,FIN,Finland,2007,All,Age70_74,[70-74],4085.00000000,93.62823745,,1967.04418510,
EU,Europe,FIN,Finland,1964,All,Age60_64,[60-64],4055.00000000,90.73618259,,2067.82253950,
EU,Europe,FIN,Finland,1964,All,Age70_74,[70-74],5338.00000000,92.88324343,,5348.69739480,
EU,Europe,FIN,Finland,1966,All,Age65_69,[65-69],5067.00000000,91.94338596,,3217.14285710,
EU,Europe,FIN,Finland,1968,All,Age70_74,[70-74],5919.00000000,91.99564812,,5233.42175070,
EU,Europe,FIN,Finland,1969,All,Age55_59,[55-59],3172.00000000,86.73776319,,1244.40957240,
EU,Europe,FIN,Finland,1970,All,Age70_74,[70-74],5991.00000000,91.11787072,,4874.69487390,
EU,Europe,FIN,Finland,1971,All,Age70_74,[70-74],6253.00000000,90.07490637,,4915.88050310,
EU,Europe,FIN,Finland,1972,All,Age60_64,[60-64],4242.00000000,89.45592577,,1792.89940830,
EU,Europe,FIN,Finland,1972,All,Age70_74,[70-74],5992.00000000,90.29535865,,4542.83548140,
EU,Europe,FIN,Finland,1973,All,Age60_64,[60-64],4189.00000000,90.20241171,,1768.25664840,
EU,Europe,FIN,Finland,1976,All,Age65_69,[65-69],5660.00000000,92.12239583,,2719.84622780,
EU,Europe,FIN,Finland,1977,All,Age65_69,[65-69],5476.00000000,91.72529313,,2600.18993350,
EU,Europe,FIN,Finland,1978,All,Age55_59,[55-59],2397.00000000,87.60964912,,992.13576159,
EU,Europe,FIN,Finland,1978,All,Age65_69,[65-69],5320.00000000,92.90953545,,2516.55629140,
EU,Europe,FIN,Finland,1979,All,Age55_59,[55-59],2503.00000000,88.10278071,,996.41719745,
EU,Europe,FIN,Finland,1981,All,Age70_74,[70-74],6542.00000000,92.58420606,,3725.51252850,
EU,Europe,FIN,Finland,1982,All,Age60_64,[60-64],3149.00000000,91.54069767,,1426.17753620,
EU,Europe,FIN,Finland,1982,All,Age70_74,[70-74],6520.00000000,93.50351355,,3652.66106440,
EU,Europe,FIN,Finland,1983,All,Age60_64,[60-64],3157.00000000,91.37481910,,1395.05081750,
EU,Europe,FIN,Finland,1983,All,Age70_74,[70-74],6665.00000000,92.62090050,,3706.89655170,
EU,Europe,FIN,Finland,1984,All,Age60_64,[60-64],3335.00000000,91.34483703,,1414.33418150,
EU,Europe,FIN,Finland,1987,All,Age60_64,[60-64],3334.00000000,90.25446670,,1350.34426890,
EU,Europe,FIN,Finland,1988,All,Age55_59,[55-59],2077.00000000,84.25963489,,788.23529412,
EU,Europe,FIN,Finland,1975,All,Age55_59,[55-59],2309.00000000,87.36284525,,1028.96613190,
EU,Europe,FIN,Finland,1975,All,Age60_64,[60-64],3933.00000000,89.79452055,,1699.65427830,
EU,Europe,FIN,Finland,1975,All,Age65_69,[65-69],5543.00000000,91.80192117,,2717.15686270,
EU,Europe,FIN,Finland,1975,All,Age70_74,[70-74],6023.00000000,91.14709443,,4176.83772540,
EU,Europe,FIN,Finland,1977,All,Age55_59,[55-59],2484.00000000,87.43400211,,1052.98855450,
EU,Europe,FIN,Finland,1978,All,Age70_74,[70-74],6548.00000000,92.82676496,,4072.13930350,
EU,Europe,FIN,Finland,1980,All,Age55_59,[55-59],2382.00000000,87.12509144,,922.89810151,
EU,Europe,FIN,Finland,1980,All,Age60_64,[60-64],3138.00000000,90.40622299,,1499.28332540,
EU,Europe,FIN,Finland,1980,All,Age65_69,[65-69],5027.00000000,91.98536139,,2420.31776600,
EU,Europe,FIN,Finland,1980,All,Age70_74,[70-74],6634.00000000,91.92185118,,3870.47841310,
EU,Europe,FIN,Finland,1982,All,Age55_59,[55-59],2293.00000000,87.05391040,,873.85670732,
EU,Europe,FIN,Finland,1985,All,Age60_64,[60-64],3477.00000000,91.02094241,,1433.22341300,
EU,Europe,FIN,Finland,1985,All,Age65_69,[65-69],4257.00000000,92.98820446,,2240.52631580,
EU,Europe,FIN,Finland,1985,All,Age70_74,[70-74],6506.00000000,92.65166619,,3661.22678670,
EU,Europe,FIN,Finland,1987,All,Age70_74,[70-74],5896.00000000,92.93820933,,3449.97074310,
EU,Europe,FIN,Finland,1989,All,Age65_69,[65-69],4281.00000000,91.61138455,,1989.31226770,
EU,Europe,FIN,Finland,1989,All,Age70_74,[70-74],5454.00000000,92.53478113,,3303.45245310,
EU,Europe,FIN,Finland,1990,All,Age65_69,[65-69],4459.00000000,91.24207080,,2011.27649980,
EU,Europe,FIN,Finland,1990,All,Age70_74,[70-74],5410.00000000,91.69491525,,3288.75379940,
EU,Europe,FIN,Finland,1991,All,Age65_69,[65-69],4351.00000000,91.46520917,,1942.41071430,
EU,Europe,FIN,Finland,1991,All,Age70_74,[70-74],5301.00000000,92.57771568,,3112.74221960,
EU,Europe,FIN,Finland,1995,All,Age60_64,[60-64],2513.00000000,87.83642083,,1038.00082610,
EU,Europe,FIN,Finland,1995,All,Age65_69,[65-69],4142.00000000,91.07299912,,1764.05451450,
NAC,North America and the Caribbean,CUB,Cuba,1973,All,Age60_64,[60-64],3354.00000000,88.14717477,,1197.42948950,
NAC,North America and the Caribbean,CUB,Cuba,1976,All,Age65_69,[65-69],4860.00000000,89.01098901,,1754.51263540,
NAC,North America and the Caribbean,CUB,Cuba,1977,All,Age65_69,[65-69],4965.00000000,88.55002675,,1773.21428570,
NAC,North America and the Caribbean,CUB,Cuba,1978,All,Age55_59,[55-59],2436.00000000,86.32175762,,716.47058824,
NAC,North America and the Caribbean,CUB,Cuba,1978,All,Age65_69,[65-69],4983.00000000,87.63629968,,1760.77738520,
NAC,North America and the Caribbean,CUB,Cuba,1979,All,Age65_69,[65-69],4979.00000000,88.53129445,,1923.87944360,
NAC,North America and the Caribbean,CUB,Cuba,1988,All,Age60_64,[60-64],4134.00000000,89.55805893,,1289.45726760,
NAC,North America and the Caribbean,CUB,Cuba,1989,All,Age60_64,[60-64],4202.00000000,90.30732861,,1207.47126440,
NAC,North America and the Caribbean,CUB,Cuba,1990,All,Age60_64,[60-64],4409.00000000,89.34143870,,1231.56424580,
NAC,North America and the Caribbean,CUB,Cuba,1991,All,Age60_64,[60-64],4221.00000000,89.22003805,,1172.17439600,
NAC,North America and the Caribbean,CUB,Cuba,1992,All,Age55_59,[55-59],3180.00000000,84.80000000,,748.41139092,
NAC,North America and the Caribbean,CUB,Cuba,1993,All,Age70_74,[70-74],7523.00000000,88.00889097,,3130.66999580,
NAC,North America and the Caribbean,CUB,Cuba,1994,All,Age60_64,[60-64],4280.00000000,87.13355049,,1178.41409690,
NAC,North America and the Caribbean,CUB,Cuba,1994,All,Age70_74,[70-74],7455.00000000,87.40766796,,3132.35294120,
NAC,North America and the Caribbean,CUB,Cuba,1995,All,Age65_69,[65-69],5865.00000000,89.29658952,,1804.61538460,
NAC,North America and the Caribbean,CUB,Cuba,1996,All,Age55_59,[55-59],3545.00000000,85.64870742,,709.14182837,
NAC,North America and the Caribbean,CUB,Cuba,1996,All,Age65_69,[65-69],6106.00000000,88.98280385,,1853.11077390,
NAC,North America and the Caribbean,CUB,Cuba,1997,All,Age60_64,[60-64],4403.00000000,87.08465190,,1135.30879990,
NAC,North America and the Caribbean,CUB,Cuba,1998,All,Age55_59,[55-59],3704.00000000,85.14942529,,732.05053204,
NAC,North America and the Caribbean,CUB,Cuba,1998,All,Age65_69,[65-69],6058.00000000,88.67096019,,1871.73458320,
EU,Europe,FIN,Finland,1988,All,Age65_69,[65-69],4271.00000000,91.47569073,,2069.28294570,
EU,Europe,FIN,Finland,1989,All,Age60_64,[60-64],3282.00000000,88.53520367,,1304.45151030,
EU,Europe,FIN,Finland,1990,All,Age55_59,[55-59],1844.00000000,82.83917341,,726.55634358,
EU,Europe,FIN,Finland,1991,All,Age60_64,[60-64],3092.00000000,88.29240434,,1214.45404560,
EU,Europe,FIN,Finland,1997,All,Age55_59,[55-59],1750.00000000,85.24111057,,619.90789940,
EU,Europe,FIN,Finland,1997,All,Age65_69,[65-69],3898.00000000,90.84129574,,1651.69491530,
EU,Europe,FIN,Finland,1998,All,Age60_64,[60-64],2415.00000000,89.74358974,,977.22242230,
EU,Europe,FIN,Finland,1998,All,Age70_74,[70-74],5507.00000000,91.46321209,,2702.41092150,
EU,Europe,FIN,Finland,2000,All,Age55_59,[55-59],1725.00000000,85.05917160,,580.53638196,
EU,Europe,FIN,Finland,2001,All,Age60_64,[60-64],2339.00000000,87.63581866,,880.99587563,
EU,Europe,FIN,Finland,2001,All,Age70_74,[70-74],5010.00000000,91.04125023,,2364.65757300,
EU,Europe,FIN,Finland,2002,All,Age65_69,[65-69],3118.00000000,90.21990741,,1375.37990570,
EU,Europe,FIN,Finland,2004,All,Age60_64,[60-64],2376.00000000,88.98876404,,875.13489821,
EU,Europe,FIN,Finland,2005,All,Age55_59,[55-59],2568.00000000,85.08946322,,619.38023386,
EU,Europe,FIN,Finland,2005,All,Age65_69,[65-69],3121.00000000,91.25730994,,1282.71519690,
EU,Europe,FIN,Finland,2006,All,Age70_74,[70-74],4211.00000000,93.04021211,,2045.69413200,
EU,Europe,FIN,Finland,2008,All,Age55_59,[55-59],2348.00000000,85.69343066,,588.26624309,
EU,Europe,FIN,Finland,2008,All,Age65_69,[65-69],3085.00000000,91.16430260,,1213.37266470,
EU,Europe,FIN,Finland,2009,All,Age60_64,[60-64],3249.00000000,90.14983352,,841.01154352,
EU,Europe,FIN,Finland,2009,All,Age70_74,[70-74],4275.00000000,93.11696798,,1931.69263720,
EU,Europe,FIN,Finland,2011,All,Age55_59,[55-59],2034.00000000,86.07702074,,529.74406121,
EU,Europe,FIN,Finland,2012,All,Age60_64,[60-64],3156.00000000,90.53356282,,804.26904787,
EU,Europe,FIN,Finland,2013,All,Age65_69,[65-69],4080.00000000,92.26594301,,1186.45349280,
NAC,North America and the Caribbean,CUB,Cuba,1999,All,Age60_64,[60-64],4758.00000000,88.07848945,,1142.49216010,
NAC,North America and the Caribbean,CUB,Cuba,1999,All,Age70_74,[70-74],7767.00000000,87.76271186,,2831.63321110,
NAC,North America and the Caribbean,CUB,Cuba,2000,All,Age60_64,[60-64],4758.00000000,88.80179171,,1100.46928380,
NAC,North America and the Caribbean,CUB,Cuba,2001,All,Age65_69,[65-69],6179.00000000,87.91974957,,1791.42989680,
NAC,North America and the Caribbean,CUB,Cuba,2002,All,Age70_74,[70-74],7187.00000000,88.39011192,,2539.71956010,
NAC,North America and the Caribbean,CUB,Cuba,2004,All,Age55_59,[55-59],4039.00000000,87.88076588,,724.34917970,
NAC,North America and the Caribbean,CUB,Cuba,2004,All,Age65_69,[65-69],6154.00000000,89.77388767,,1595.41234690,
NAC,North America and the Caribbean,CUB,Cuba,2005,All,Age60_64,[60-64],5435.00000000,89.28864794,,1074.63099720,
NAC,North America and the Caribbean,CUB,Cuba,2005,All,Age70_74,[70-74],8020.00000000,89.09131304,,2681.33264240,
NAC,North America and the Caribbean,CUB,Cuba,2007,All,Age55_59,[55-59],4162.00000000,88.68527594,,693.86557480,
NAC,North America and the Caribbean,CUB,Cuba,2008,All,Age60_64,[60-64],5682.00000000,90.19047619,,1087.60357790,
NAC,North America and the Caribbean,CUB,Cuba,2008,All,Age70_74,[70-74],8440.00000000,90.05548442,,2554.74231610,
NAC,North America and the Caribbean,CUB,Cuba,2009,All,Age65_69,[65-69],7462.00000000,91.32297148,,1632.97998060,
NAC,North America and the Caribbean,CUB,Cuba,2011,All,Age60_64,[60-64],5817.00000000,91.29001883,,1054.29520630,
